freq,psd_x,psd_y,psd_z,psd_xyz
87.0,4.203e+05,4.443e+04,6.403e+04,5.288e+05
88.5,3.673e+05,4.436e+04,5.847e+04,4.701e+05
90.0,3.276e+05,4.238e+04,4.965e+04,4.196e+05
91.5,2.837e+05,4.052e+04,4.236e+04,3.666e+05
93.0,2.438e+05,4.854e+04,4.814e+04,3.405e+05
94.5,2.078e+05,6.147e+04,6.196e+04,3.312e+05
96.0,1.799e+05,6.935e+04,6.953e+04,3.188e+05
97.5,1.687e+05,6.655e+04,5.988e+04,2.951e+05
99.0,1.554e+05,6.638e+04,5.193e+04,2.737e+05
100.5,1.409e+05,6.897e+04,5.155e+04,2.614e+05
102.0,1.281e+05,6.398e+04,4.679e+04,2.389e+05
103.5,1.099e+05,5.157e+04,3.671e+04,1.982e+05
105.0,8.513e+04,3.920e+04,2.716e+04,1.515e+05
106.5,6.839e+04,2.912e+04,2.012e+04,1.176e+05
108.0,5.592e+04,2.116e+04,1.437e+04,9.145e+04
109.5,4.566e+04,2.067e+04,1.249e+04,7.882e+04
111.0,3.740e+04,2.139e+04,1.154e+04,7.032e+04
112.5,3.004e+04,2.305e+04,1.009e+04,6.318e+04
114.0,2.712e+04,2.673e+04,1.041e+04,6.427e+04
115.5,3.957e+04,2.706e+04,1.174e+04,7.838e+04
117.0,9.142e+04,2.375e+04,1.149e+04,1.267e+05
118.5,1.480e+05,1.608e+04,8.449e+03,1.725e+05
120.0,1.699e+05,9.942e+03,8.415e+03,1.882e+05
121.5,1.829e+05,1.458e+04,1.334e+04,2.109e+05
123.0,1.853e+05,1.514e+04,1.407e+04,2.145e+05
124.5,1.770e+05,1.573e+04,1.625e+04,2.090e+05
126.0,1.829e+05,3.828e+04,3.042e+04,2.516e+05
127.5,1.970e+05,6.016e+04,3.931e+04,2.964e+05
129.0,2.009e+05,5.765e+04,3.557e+04,2.941e+05
130.5,1.897e+05,4.740e+04,2.906e+04,2.662e+05
132.0,1.605e+05,3.560e+04,2.214e+04,2.183e+05
133.5,6.480e+04,1.524e+04,1.037e+04,9.041e+04
135.0,1.129e+04,4.644e+03,4.324e+03,2.026e+04
136.5,8.553e+03,3.742e+03,3.663e+03,1.596e+04
138.0,8.860e+03,2.974e+03,3.101e+03,1.494e+04
139.5,9.177e+03,2.159e+03,2.370e+03,1.371e+04
141.0,8.926e+03,1.472e+03,1.688e+03,1.209e+04
142.5,8.290e+03,1.146e+03,1.294e+03,1.073e+04
144.0,7.485e+03,1.035e+03,1.146e+03,9.666e+03
145.5,7.245e+03,9.613e+02,1.045e+03,9.252e+03
147.0,7.719e+03,8.841e+02,9.409e+02,9.544e+03
148.5,8.245e+03,8.171e+02,8.234e+02,9.886e+03
150.0,8.858e+03,8.089e+02,7.338e+02,1.040e+04
151.5,8.561e+03,6.800e+02,6.450e+02,9.886e+03
153.0,8.052e+03,5.340e+02,5.551e+02,9.141e+03
154.5,7.421e+03,4.141e+02,4.735e+02,8.309e+03
156.0,6.460e+03,3.010e+02,3.914e+02,7.153e+03
157.5,5.439e+03,2.256e+02,3.386e+02,6.003e+03
159.0,4.844e+03,2.033e+02,3.150e+02,5.362e+03
160.5,4.418e+03,2.229e+02,3.005e+02,4.942e+03
162.0,3.981e+03,2.287e+02,2.940e+02,4.504e+03
163.5,3.533e+03,2.314e+02,3.054e+02,4.070e+03
165.0,3.373e+03,2.711e+02,3.368e+02,3.980e+03
166.5,3.614e+03,2.904e+02,3.334e+02,4.238e+03
168.0,4.601e+03,3.173e+02,3.037e+02,5.222e+03
169.5,7.401e+03,4.242e+02,2.778e+02,8.103e+03
171.0,1.383e+04,6.723e+02,3.149e+02,1.482e+04
172.5,2.377e+04,9.883e+02,4.066e+02,2.517e+04
174.0,2.916e+04,1.156e+03,4.538e+02,3.077e+04
175.5,3.261e+04,1.210e+03,4.607e+02,3.428e+04
177.0,3.561e+04,1.053e+03,3.553e+02,3.701e+04
178.5,3.486e+04,6.338e+02,2.109e+02,3.571e+04
180.0,3.426e+04,5.592e+02,2.011e+02,3.502e+04
181.5,3.301e+04,6.235e+02,2.344e+02,3.386e+04
183.0,3.150e+04,8.195e+02,3.325e+02,3.266e+04
184.5,3.065e+04,9.887e+02,4.393e+02,3.208e+04
186.0,2.941e+04,1.174e+03,5.366e+02,3.112e+04
187.5,2.774e+04,1.272e+03,6.022e+02,2.962e+04
189.0,2.666e+04,1.344e+03,6.653e+02,2.867e+04
190.5,2.683e+04,1.301e+03,6.849e+02,2.882e+04
192.0,2.776e+04,1.231e+03,6.689e+02,2.966e+04
193.5,2.881e+04,1.061e+03,5.924e+02,3.047e+04
195.0,2.890e+04,1.001e+03,5.204e+02,3.042e+04
196.5,2.318e+04,9.893e+02,4.889e+02,2.466e+04
198.0,1.900e+04,1.172e+03,6.050e+02,2.077e+04
199.5,1.691e+04,1.355e+03,7.666e+02,1.904e+04
